title,genre_names,vote_average,vote_count,popularity
Woman in the Dunes,"Drama, Thriller",8.1,88.0,9.768832
Down to You,"Comedy, Drama, Family, Romance",4.9,71.0,3.847088
Hellhounds on My Trail: The Afterlife of Robert Johnson,Music,0.0,0.0,0.008917
"Not Love, Just Frenzy","Comedy, Drama, Romance, Thriller",4.6,4.0,0.217406
Wirey Spindell,,5.5,2.0,0.098181
Another Man's Poison,"Crime, Drama, Thriller",6.4,9.0,2.021032
The Odessa File,"Drama, Thriller",6.7,50.0,3.883002
The Saphead,"Drama, Comedy",6.4,6.0,0.291058
Seven Chances,"Comedy, Romance",7.3,49.0,4.590055
Smashing Time,Comedy,4.8,2.0,0.325212
Train Ride to Hollywood,"Fantasy, Comedy",0.0,0.0,0.004393
Where the Buffalo Roam,"Comedy, Drama",6.1,48.0,3.216608
Zachariah,"Western, Action, Comedy",7.0,1.0,0.071054
Kestrel's Eye,"Documentary, Foreign",0.0,0.0,0.001722
Eye of the Beholder,"Drama, Mystery, Thriller",5.3,42.0,3.773058
Isn't She Great,"Drama, Comedy",4.6,14.0,0.907927
The Big Tease,"Comedy, Foreign",5.8,6.0,1.116821
The Cup,Comedy,5.9,9.0,0.588543
Santitos,"Drama, Foreign, Romance",6.3,2.0,0.28762
Encino Man,"Comedy, Family",5.6,197.0,8.000189
The Goodbye Girl,"Comedy, Romance",7.3,37.0,3.937139
I Am Cuba,Drama,8.0,33.0,2.254539
Malcolm X,"Drama, History",7.3,377.0,14.207001
Sister Act,"Music, Comedy",6.5,713.0,18.83065
Sister Act 2: Back in the Habit,"Music, Comedy",5.9,384.0,12.986842
The Hand that Rocks the Cradle,Thriller,6.5,196.0,6.672715
Alive,"Action, Adventure, Drama, Thriller",6.7,383.0,8.662287
Agnes of God,"Drama, Mystery",6.2,40.0,3.941689
Scent of a Woman,Drama,7.3,763.0,14.505987
Wayne's World,"Music, Comedy",6.5,738.0,10.180776
Wayne's World 2,"Music, Comedy",5.8,281.0,10.931683
A League of Their Own,Comedy,6.8,362.0,10.852038
Patriot Games,"Drama, Action, Thriller, Crime",6.4,440.0,11.075674
The Bodyguard,"Thriller, Action, Drama, Music, Romance",6.2,681.0,9.805017
Death Becomes Her,"Fantasy, Comedy",6.3,655.0,11.017417
Far and Away,"Adventure, Drama, Romance, Western",6.3,294.0,7.472753
Howards End,"Drama, Romance",7.0,98.0,10.854598
Singles,"Comedy, Drama, Romance",6.6,106.0,10.450148
Twin Peaks: Fire Walk with Me,"Drama, Mystery",7.3,429.0,8.736538
White Men Can't Jump,"Comedy, Drama",6.2,305.0,8.795941
Buffy the Vampire Slayer,"Action, Comedy, Horror",5.3,192.0,4.941989
Hard Boiled,"Action, Thriller, Crime",7.4,169.0,10.184313
Man Bites Dog,"Comedy, Crime, Drama, Horror",7.2,194.0,8.758096
El Mariachi,"Action, Crime, Thriller",6.6,243.0,9.972591
Stop! Or My Mom Will Shoot,"Action, Comedy",4.6,220.0,14.40112
Forever Young,"Adventure, Fantasy, Drama, Science Fiction, Romance",6.0,258.0,5.050509
The Cutting Edge,"Comedy, Drama, Romance",6.6,59.0,3.8143
Of Mice and Men,Drama,7.1,147.0,6.112112
Bad Lieutenant,"Crime, Drama",6.9,162.0,6.417037
Scream 3,"Horror, Mystery",5.7,749.0,9.738371
Single White Female,Thriller,6.0,139.0,7.246119
The Boondock Saints,"Action, Thriller, Crime",7.2,848.0,12.457908
Gun Shy,"Action, Comedy, Romance, Thriller",5.4,24.0,6.370105
Beloved/Friend,"Drama, Foreign",6.1,5.0,0.600431
Gendernauts: A Journey Through Shifting Identities,Documentary,10.0,2.0,0.073744
Knockout,"Drama, Action",0.0,0.0,0.31301
The Baby,"Horror, Thriller",6.1,20.0,1.261534
The Brandon Teena Story,Documentary,7.3,3.0,0.107046
Different for Girls,"Comedy, Foreign",5.2,5.0,0.533219
Minnie and Moskowitz,"Drama, Romance, Comedy",6.4,19.0,2.096508
They Might Be Giants,"Comedy, Mystery, Thriller",7.3,19.0,2.303594
The Beach,"Drama, Adventure, Romance, Thriller",6.3,1271.0,14.430311
Snow Day,"Comedy, Family",4.8,51.0,6.295701
The Tigger Movie,"Animation, Family",6.3,146.0,7.023414
Cotton Mary,"Drama, Foreign",5.3,3.0,0.30869
Not One Less,Drama,7.5,36.0,1.896931
Soft Toilet Seats,Comedy,0.0,0.0,0.002341
Trois,"Drama, Thriller, Romance",4.5,1.0,0.06431
The Big Combo,"Drama, Action, Thriller, Crime, Mystery",7.2,25.0,1.787278
Conceiving Ada,"Science Fiction, Drama, Fantasy",0.0,0.0,0.563712
Eaten Alive,Horror,4.9,41.0,5.394715
Raining Stones,"Comedy, Drama",5.7,20.0,1.592047
"To Sir, with Love",Drama,7.6,72.0,8.138554
With Byrd at the South Pole,Documentary,7.5,2.0,0.10214
Boiler Room,"Crime, Drama, Thriller",6.5,202.0,8.518425
Hanging Up,"Comedy, Drama",5.0,42.0,6.474767
Pitch Black,"Thriller, Science Fiction, Action",6.7,1812.0,6.424399
The Whole Nine Yards,"Comedy, Crime",6.3,540.0,12.061521
Beautiful People,"War, Comedy, Drama",6.0,11.0,0.978894
Black Tar Heroin: The Dark End of the Street,Documentary,7.1,6.0,0.232074
Blue Collar,"Drama, Crime",7.2,30.0,1.379256
Bluebeard,"Mystery, Thriller",5.6,7.0,0.562477
The Circus,"Comedy, Drama",8.0,119.0,6.714813
City Lights,"Comedy, Drama, Romance",8.2,444.0,10.891524
The Flamingo Kid,"Comedy, Drama, Romance",6.0,17.0,4.418591
A Dog's Life,Comedy,7.1,46.0,1.972147
The Kid,"Comedy, Drama",8.0,404.0,8.168456
The Man from Laramie,Western,6.8,41.0,5.678463
The Wild McCullochs,"Romance, Drama",0.0,0.0,0.594758
Class Reunion,Comedy,3.4,5.0,2.086059
The Big Trees,"Romance, Western",5.2,7.0,0.966064
Happy Go Lovely,"Music, Romance, Comedy",5.0,1.0,0.074823
Reindeer Games,Thriller,5.3,175.0,12.11759
Wonder Boys,"Comedy, Drama",6.9,165.0,5.922739
Deterrence,"Action, Drama, Mystery, Thriller",6.1,7.0,3.682868
Judy Berlin,"Comedy, Drama",4.8,3.0,0.316842
Mifune,"Romance, Comedy, Drama",6.8,16.0,2.539346
The Waiting Game,Comedy,0.0,0.0,1.169592
3 Strikes,"Action, Comedy, Romance",5.9,15.0,0.651625
Chain of Fools,"Action, Comedy, Crime",5.9,24.0,2.241861
Drowning Mona,"Comedy, Crime, Mystery",5.4,43.0,4.372616
The Next Best Thing,Comedy,4.3,29.0,2.971999
What Planet Are You From?,"Comedy, Drama, Romance, Science Fiction",5.4,37.0,1.994868
Beyond the Mat,Documentary,7.8,17.0,2.691433
Ghost Dog: The Way of the Samurai,"Crime, Drama",7.2,306.0,9.368099
The Year My Voice Broke,"Drama, Foreign, Romance",7.3,10.0,1.334529
Splendor in the Grass,"Drama, Romance",7.1,49.0,9.739448
My Tutor,"Comedy, Drama, Romance",5.8,17.0,4.67546
The Legend of Lobo,"Family, Adventure",0.0,0.0,0.017999
The Killing of Sister George,"Comedy, Drama",6.2,13.0,0.487602
Key Largo,"Crime, Drama, Thriller",7.6,124.0,7.588489
Jail Bait,"Action, Crime, Thriller",3.5,11.0,0.514993
It Happened Here,"War, Drama",5.3,7.0,0.352743
I'll Never Forget What's'isname,"Comedy, Drama",7.0,3.0,0.29714
For All Mankind,Documentary,8.3,34.0,3.216292
Cross of Iron,"Drama, Action, History, War",6.6,89.0,9.103168
Bride of the Monster,"Horror, Science Fiction",4.2,24.0,1.406932
Born Yesterday,"Comedy, Romance, Drama",6.6,35.0,6.085287
Birdy,"Drama, History",6.9,112.0,16.243093
And God Created Woman,"Comedy, Drama, Romance",3.8,13.0,2.572665
Blood Feast,Horror,5.3,26.0,1.783412
"Charlie, the Lonesome Cougar","Adventure, Family",4.9,4.0,0.439681
Color Me Blood Red,Horror,5.0,16.0,0.649273
Never Cry Wolf,"Action, Adventure, Drama",6.9,36.0,3.464922
The Night Visitor,"Crime, Horror",7.3,6.0,1.529024
The Perils of Pauline,Comedy,8.0,1.0,0.88763
A Raisin in the Sun,"Romance, Drama",7.1,26.0,2.501072
Two Thousand Maniacs!,Horror,6.2,30.0,1.682434
Brown's Requiem,"Drama, Action, Thriller, Mystery",6.0,2.0,0.283548
The Closer You Get,"Comedy, Romance, Foreign",4.5,2.0,0.427125
Mission to Mars,Science Fiction,5.7,374.0,9.021107
The Ninth Gate,"Horror, Mystery, Thriller",6.3,768.0,11.316349
Condo Painting,Documentary,0.0,0.0,0.001191
East/West,Drama,7.5,11.0,1.080972
Defending Your Life,"Fantasy, Drama, Comedy",6.5,65.0,3.711347
Breaking Away,"Drama, Comedy",7.4,80.0,4.806374
Hoosiers,"Drama, Family",7.1,143.0,6.484495
Bull Durham,"Comedy, Romance",6.6,154.0,6.924072
Dog Day Afternoon,"Crime, Drama, Thriller",7.6,685.0,7.530126
American Graffiti,"Comedy, Drama",6.9,330.0,9.188584
The Asphalt Jungle,"Action, Crime, Drama, Thriller",7.5,102.0,12.86559
The Searchers,Western,7.7,332.0,7.803856
The Devil's Brigade,"War, Action",6.4,23.0,3.007031
The Big Country,"Drama, Western, Romance",7.8,70.0,4.671032
Any Number Can Win,"Romance, Crime, Drama",6.9,17.0,1.771915
Betrayed,"Action, Drama, Romance, Thriller",5.6,19.0,2.812811
Bound for Glory,Music,7.0,22.0,3.207471
The Bridge at Remagen,"Action, History, War",6.2,37.0,3.425892
Buck and the Preacher,"Action, Comedy, Western",5.0,10.0,2.098149
Daughters of the Dust,"Drama, Romance",6.8,9.0,1.09058
Destination Moon,Science Fiction,6.1,17.0,0.940976
The Fantastic Night,,5.7,3.0,0.543794
Hangmen Also Die!,"Drama, History, Thriller, War",6.8,26.0,2.54637
The Ogre,Drama,6.4,14.0,1.545354
On the Beach,"Science Fiction, Drama, Romance",6.7,60.0,4.00437
Railroaded!,"Drama, Thriller",6.6,9.0,1.344363
Slaves to the Underground,"Comedy, Music, Drama",5.0,2.0,0.425474
Song of Freedom,,0.0,0.0,0.013234
Big Fella,,8.0,1.0,0.444746
The Taking of Pelham One Two Three,"Action, Adventure, Crime, Thriller",7.6,109.0,7.762833
Volunteers,Comedy,5.6,39.0,7.511384
JFK,"Drama, Thriller, History",7.5,513.0,13.813146
Who's Harry Crumb?,"Comedy, Crime, Mystery",5.5,77.0,7.102963
Harry and the Hendersons,"Comedy, Family, Fantasy",5.6,157.0,9.296024
Let's Get Harry,"Action, Adventure",4.7,3.0,0.500088
Shanghai Surprise,Adventure,2.9,15.0,1.408849
Who's That Girl,Comedy,5.2,51.0,3.78346
She-Devil,Comedy,5.4,82.0,4.282807
Date With an Angel,"Comedy, Fantasy, Romance, Science Fiction",5.6,20.0,1.600871
Blind Date,"Comedy, Romance",5.6,115.0,6.696292
Nadine,"Action, Comedy, Romance",5.5,21.0,7.569698
The Muppet Movie,"Adventure, Comedy, Family",7.0,168.0,6.769866
The Great Muppet Caper,"Crime, Family, Comedy",6.9,72.0,8.87534
The Muppets Take Manhattan,"Romance, Comedy, Family",6.5,102.0,5.89335
Sesame Street Presents Follow That Bird,"Adventure, Comedy, Family, Music",6.5,12.0,1.779267
We're Back! A Dinosaur's Story,"Animation, Science Fiction, Family",5.8,109.0,13.58903
Baby: Secret of the Lost Legend,"Adventure, Fantasy, Action, Science Fiction, Family",5.3,24.0,1.697935
Turtle Diary,"Romance, Comedy, Drama",8.3,4.0,0.794209
Raise the Titanic,"Action, Drama, Thriller",5.2,21.0,2.132843
Titanic,"Drama, Action, Romance",6.2,27.0,12.90707
A Night to Remember,"Drama, Action, History",7.5,45.0,6.560231
Captain Horatio Hornblower R.N.,"War, Action, Adventure, Drama",6.5,23.0,1.577618
The Carriers Are Waiting,"Drama, Romance, Foreign",7.3,8.0,0.3943
Erin Brockovich,Drama,7.1,730.0,10.135446
Final Destination,Horror,6.4,1416.0,14.961416
Soft Fruit,,0.0,0.0,0.086721
Babymother,"Drama, Music, TV Movie",3.0,1.0,0.072567
The Bear,"Adventure, Drama, Family",6.9,85.0,4.158572
Impact,"Drama, Thriller, Mystery",5.8,6.0,1.551252
Love Is a Many-Splendored Thing,"Drama, Romance",5.8,23.0,1.553697
Mirror,"Drama, History",7.8,147.0,10.11584
The Crimson Pirate,"Action, Adventure, Comedy",6.9,30.0,2.255459
Thelma & Louise,"Drama, Thriller, Crime, Adventure",7.2,766.0,14.785388
Something For Everyone,,7.1,6.0,1.171828
...And Justice for All,"Crime, Drama, Mystery, Thriller",7.1,118.0,6.291512
Animal House,Comedy,7.0,420.0,7.525382
She's Gotta Have It,"Comedy, Romance",6.2,29.0,7.056652
School Daze,"Comedy, Drama",6.1,27.0,6.25967
Do the Right Thing,Drama,7.6,301.0,10.465403
Mo' Better Blues,"Drama, Romance",6.3,48.0,2.715137
Jungle Fever,"Drama, Romance",6.0,71.0,7.701918
Coogan's Bluff,"Action, Crime, Drama, Thriller",6.2,80.0,4.60692
The Champ,"Drama, Family",6.7,38.0,6.463112
Creature Comforts,"Animation, Comedy, Family",7.3,29.0,2.329233
Death Wish,"Action, Crime, Drama, Thriller",7.0,165.0,12.968011
Death Wish 2,"Action, Crime, Thriller",6.1,74.0,7.965003
Death Wish 3,"Action, Crime, Drama, Thriller",6.1,68.0,12.829904
Death Wish 4: The Crackdown,"Thriller, Action, Adventure, Crime",5.6,51.0,4.566325
Death Wish 5: The Face of Death,"Action, Crime, Drama, Thriller",5.0,46.0,3.595599
Double Indemnity,"Drama, Mystery, Thriller",8.0,425.0,6.49432
Dying Young,"Drama, Romance",5.8,87.0,10.762636
Cool as Ice,"Drama, Action, Comedy, Music, Romance",4.7,27.0,2.329486
Teenage Mutant Ninja Turtles,"Science Fiction, Action, Adventure, Comedy, Family",6.5,486.0,13.184585
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,"Science Fiction, Adventure, Action, Comedy, Family",5.8,290.0,7.994266
Teenage Mutant Ninja Turtles III,"Action, Adventure, Comedy, Family, Fantasy, Science Fiction",5.1,189.0,8.13688
Red Dawn,"Action, Thriller",6.4,217.0,8.233168
Band of the Hand,"Action, Crime, Drama",6.9,14.0,4.397712
Born American,"Drama, Action",3.6,7.0,0.286981
Bloodsport,Action,6.6,370.0,8.822276
Eyes of Laura Mars,"Drama, Horror, Mystery, Thriller",5.7,46.0,3.705714
Funny Bones,Comedy,6.8,12.0,3.208265
The Good Earth,Drama,5.7,13.0,1.085948
"Good Morning, Vietnam","Comedy, Drama, War",7.1,658.0,9.023282
The Good Mother,"Drama, Romance",4.7,5.0,1.94247
Grumpy Old Men,"Comedy, Family, Romance",6.5,176.0,7.529482
Guess Who's Coming to Dinner,"Comedy, Drama, Romance",7.6,174.0,5.032469
Romeo Must Die,"Action, Crime, Thriller",6.0,334.0,8.369176
Here On Earth,Romance,5.4,48.0,3.199357
Whatever It Takes,"Drama, Comedy, Romance",5.1,38.0,3.550711
Buddy Boy,"Drama, Thriller, Romance",6.0,1.0,0.078239
The Color of Paradise,"Drama, Family",7.1,34.0,2.066253
Waking the Dead,"Drama, Romance",6.5,22.0,1.241671
Blood and Sand,"Drama, Romance",3.3,4.0,1.334127
Gothic,"Drama, Fantasy, Horror",5.8,33.0,2.578902
Hillbillys in a Haunted House,"Comedy, Horror, Music",1.5,6.0,0.287059
Lord of the Flies,"Thriller, Adventure, Drama",6.6,164.0,7.597775
Modern Times,"Drama, Comedy",8.1,881.0,8.159556
National Lampoon's Last Resort,Comedy,4.6,8.0,0.575108
Solar Crisis,"Adventure, Drama, Action, Thriller, Science Fiction, Foreign",4.4,7.0,0.653162
That's Life!,"Comedy, Drama",4.7,3.0,1.390361
Heart and Souls,"Fantasy, Drama, Comedy, Science Fiction, Romance",6.6,84.0,8.450231
Hud,"Action, Drama, Western",7.4,69.0,4.526285
The Hustler,Drama,7.6,243.0,9.333533
Inherit the Wind,"Drama, History",7.6,93.0,6.302173
Dersu Uzala,"Action, Adventure, Drama",8.0,90.0,4.713259
Close Encounters of the Third Kind,"Science Fiction, Drama",7.2,1122.0,10.610446
The City of the Dead,"Mystery, Horror",6.5,34.0,1.514972
Jonah Who Will Be 25 in the Year 2000,,8.0,4.0,0.007963
Retroactive,"Science Fiction, Thriller",6.0,39.0,2.780487
A Place in the Sun,"Drama, Romance",6.9,87.0,6.656993
Jacob's Ladder,"Drama, Mystery, Horror",7.3,376.0,8.176863
Empire Records,"Comedy, Drama",6.6,188.0,7.188728
La Bamba,"Drama, Music",6.8,120.0,6.476534
Ladyhawke,"Adventure, Drama, Fantasy, Romance",6.8,264.0,8.157587
Lucas,"Comedy, Drama, Romance",6.4,53.0,4.57535
High Fidelity,"Comedy, Drama, Romance, Music",7.0,636.0,8.524956
The Road to El Dorado,"Adventure, Animation, Comedy, Family",7.0,892.0,8.755188
The Skulls,"Crime, Drama, Thriller",5.7,160.0,11.363754
Autopsy,"Horror, Thriller",7.3,3.0,0.172285
Devil Girl from Mars,Science Fiction,4.0,8.0,1.173332
El Dorado,Western,7.2,96.0,7.070669
The Hideous Sun Demon,"Horror, Science Fiction",5.7,3.0,0.400823
Hook,"Adventure, Fantasy, Comedy, Family",6.7,1563.0,14.508137
Horror Express,Horror,6.2,63.0,12.004189
My Chauffeur,"Comedy, Romance",6.2,6.0,0.185346
The Son of the Sheik,"Adventure, Drama, Action, Romance",4.7,3.0,0.135371
Torso,"Horror, Mystery, Thriller",6.2,39.0,2.911722
True Grit,Western,7.3,205.0,12.497833
Roadside Prophets,"Action, Adventure, Comedy, Drama",6.8,6.0,3.190592
Madame Sousatzka,"Drama, Music",5.4,7.0,0.553293
Max Dugan Returns,"Comedy, Drama, Family",6.3,18.0,1.737488
Midnight Express,"Drama, Crime",7.6,309.0,7.186048
Misery,"Drama, Thriller",7.6,1085.0,15.020845
Mr. Saturday Night,"Drama, Comedy",5.2,17.0,0.987196
Murphy's Romance,"Comedy, Romance",5.7,14.0,1.46034
My Life,"Drama, Romance",6.2,50.0,3.987514
Solaris,"Drama, Science Fiction, Adventure, Mystery",7.7,364.0,11.059785
Network,Drama,7.8,391.0,13.180457
No Way Out,"Action, Drama, Thriller",6.9,155.0,11.457803
North Dallas Forty,"Comedy, Drama",6.2,12.0,5.66966
The Odd Couple,Comedy,7.5,121.0,8.3539
The Outlaw Josey Wales,"Drama, Western",7.4,303.0,5.849522
Black and White,Drama,4.6,20.0,1.191035
Frequency,"Crime, Drama, Science Fiction, Thriller",7.0,473.0,10.163266
Ready to Rumble,"Action, Comedy, Drama",4.7,51.0,3.69298
Return to Me,"Romance, Comedy, Drama",6.1,68.0,5.269733
Rules of Engagement,"Action, Adventure, Drama, History, War",6.0,178.0,10.278274
Joe Gould's Secret,Drama,6.8,6.0,1.063547
Me Myself I,"Comedy, Romance",5.9,11.0,0.727837
"Bell, Book and Candle","Fantasy, Comedy, Romance",6.4,37.0,6.441891
The Bells,"Drama, Crime, Horror",7.0,1.0,0.061599
The End of Violence,"Drama, Thriller",5.1,17.0,1.621193
Force 10 from Navarone,"Action, Adventure, War, Thriller",6.4,94.0,5.05047
How to Stuff a Wild Bikini,"Comedy, Music, Romance",6.6,10.0,1.283731
Mystery Train,"Crime, Drama, Comedy",7.0,92.0,4.814921
Sacco & Vanzetti,"Crime, Drama, History",6.8,21.0,1.560752
Taffin,"Action, Thriller",6.4,8.0,2.076455
Arthur,"Comedy, Drama, Romance",6.5,125.0,14.911301
Bachelor Party,Comedy,5.8,156.0,5.511756
Parenthood,"Comedy, Drama, Family",6.4,177.0,8.09806
Predator,"Science Fiction, Action, Adventure, Thriller",7.3,2129.0,18.495694
The Prince of Tides,"Drama, Romance",5.9,57.0,2.960942
The Postman Always Rings Twice,"Romance, Crime, Drama",6.4,115.0,8.049042
Smoking / No Smoking,"Drama, Comedy",6.6,11.0,0.501632
All the Vermeers in New York,Comedy,0.0,0.0,4e-06
An Actor's Revenge,Drama,6.6,11.0,1.616275
28 Days,"Comedy, Drama",6.0,210.0,4.756669
American Psycho,"Thriller, Drama, Crime",7.3,2128.0,13.686715
Keeping the Faith,Comedy,5.9,161.0,6.045585
Where the Money is,"Comedy, Crime, Drama",5.5,15.0,8.851354
East Is East,Comedy,6.5,60.0,5.138367
The Filth and the Fury,"Documentary, Music",7.3,29.0,2.756553
Passion of Mind,"Drama, Romance",5.8,6.0,2.224117
Third World Cop,"Action, Drama, Thriller",0.0,0.0,0.003626
Coming Apart,Drama,6.0,4.0,0.186614
Diner,"Comedy, Drama",6.9,84.0,5.077092
Shakes the Clown,"Action, Comedy",5.5,25.0,2.714993
Cabaret,"Drama, Music, Romance",7.4,210.0,10.82887
What Ever Happened to Baby Jane?,"Drama, Horror, Thriller",7.9,210.0,4.857003
Prick Up Your Ears,Drama,6.1,27.0,3.328585
Auntie Mame,"Comedy, Drama",6.4,28.0,1.849064
Guys and Dolls,"Comedy, Music, Romance",6.9,55.0,4.860664
The Hunger,"Horror, Thriller, Romance",6.4,114.0,13.235179
Marathon Man,Thriller,7.2,227.0,6.006812
Caddyshack,Comedy,6.7,370.0,10.451986
Gossip,"Drama, Mystery, Thriller",5.6,70.0,8.25719
Love & Basketball,"Action, Comedy, Drama, Romance",7.5,93.0,5.733227
U-571,"Action, Drama, Thriller, War",6.1,345.0,7.879924
The Virgin Suicides,"Drama, Romance",7.1,841.0,10.505387
Jennifer Eight,"Crime, Drama, Mystery",5.8,74.0,4.620936
The Law,Drama,6.8,4.0,0.478178
Limelight,"Comedy, Drama, Romance",8.0,99.0,10.755881
Empire of Passion,"Drama, Horror, Romance",6.7,18.0,1.185074
Stacy's Knights,Drama,0.0,0.0,1.7e-05
Committed,"Comedy, Drama",4.4,12.0,0.888545
The Crow: Salvation,"Action, Science Fiction, Thriller",4.9,74.0,6.311201
The Flintstones in Viva Rock Vegas,"Science Fiction, Comedy, Family, Romance",4.4,140.0,6.053595
Where the Heart Is,"Comedy, Drama, Romance",6.9,159.0,5.833133
The Big Kahuna,"Comedy, Drama",6.8,91.0,4.896026
Bossa Nova,"Comedy, Drama, Foreign, Romance",6.1,9.0,0.577044
Smiling Fish & Goat On Fire,"Comedy, Romance",7.0,1.0,0.071495
The Idiots,"Drama, Comedy",6.7,107.0,9.174221
The Last September,"Drama, Foreign, Romance",8.0,1.0,0.041845
Timecode,Drama,5.9,19.0,0.966535
Carnosaur,"Horror, Science Fiction",3.9,21.0,0.293373
Carnosaur 2,"Horror, Science Fiction",4.8,12.0,0.552444
Carnosaur 3: Primal Species,"Action, Horror, Science Fiction",5.0,12.0,0.833274
Defying Gravity,"Drama, Romance",4.8,6.0,1.089872
The Hidden,"Action, Horror, Science Fiction, Thriller",6.7,85.0,5.467128
Two Moon Junction,"Drama, Romance",5.0,23.0,2.262915
Gladiator,"Action, Drama, Adventure",7.9,5566.0,23.186667
I Dreamed of Africa,"Romance, Drama, Adventure",5.3,18.0,2.767134
Up at the Villa,"Drama, Romance",6.2,6.0,0.555311
Human Traffic,"Comedy, Drama",6.8,98.0,4.988283
Black Tights,,5.0,1.0,0.836137
Breathless,"Action, Drama, Romance, Thriller",5.6,67.0,7.587797
The Great Locomotive Chase,"Action, Adventure, Drama, Family",5.2,6.0,1.875042
The Idolmaker,"Drama, Romance, Music",6.5,5.0,0.226827
Inferno,"Horror, Thriller",6.6,113.0,4.783203
The King of Marvin Gardens,Drama,6.3,15.0,1.58885
"The Nibelungs, Tale 1: Siegfried","Drama, Adventure, Fantasy",6.3,4.0,1.311263
The Lords of Flatbush,Drama,5.7,18.0,1.391503
Mr. Mom,"Comedy, Drama, Family",6.5,79.0,10.693092
Time Masters,"Animation, Drama, Family, Science Fiction, Mystery",7.4,38.0,8.717863
Battlefield Earth,"Action, Science Fiction, War",3.0,259.0,5.276926
Center Stage,"Drama, Music",6.8,95.0,10.491734
Held Up,Comedy,4.9,11.0,2.387117
Screwed,"Action, Comedy",4.9,24.0,5.166155
Whipped,"Comedy, Romance",3.1,11.0,0.752852
Hamlet,Drama,6.0,35.0,12.896203
Anchors Aweigh,"Comedy, Fantasy, Music, Romance",6.3,44.0,4.35038
Blue Hawaii,"Comedy, Music, Romance",5.2,32.0,6.656799
The Castaway Cowboy,"Adventure, Family, Comedy, Western",6.1,4.0,0.022568
G.I. Blues,"Comedy, Music",6.3,19.0,1.587357
The Gay Deceivers,Comedy,5.0,1.0,0.068258
Gypsy,"Comedy, Drama, Music",6.5,20.0,2.184068
King Creole,"Drama, Action, Music, Romance",6.5,19.0,4.746925
On the Town,"Comedy, Music, Romance",6.9,50.0,3.446446
One Little Indian,Family,6.9,5.0,0.469293
Pee-wee's Big Adventure,"Adventure, Comedy",6.6,239.0,11.461437
Regret to Inform,Documentary,8.0,2.0,0.169989
Roustabout,"Drama, Music, Romance",5.8,11.0,1.049308
